92.2171	93.4147	93.502	93.406	93.141	93.5778	93.3684	93.207	93.3895	93.4952	93.2784	93.5375	93.2454	93.4881	93.3414	93.3785	93.4438	93.402	93.2905	93.2322	93.3786	93.2479	93.4434	93.4683	93.4503	93.3701	93.4365	93.3031	93.4777	93.2046	93.4752	93.39	93.2743	93.357	93.3159	93.1571	93.341	93.3531	93.3563	93.4195	93.4269	93.2555	93.3658	93.0832	93.4637	93.5022	93.1542	93.3301	93.0381	93.1941	93.0894	93.4089	93.2013	93.3703	93.3936	91.9981	92.5903	92.315	90.7574	92.763	91.3552	92.8823	92.9926	92.7043	
92.1836	93.4351	93.2645	93.5163	93.169	93.3466	93.5222	93.3247	93.4952	93.2255	93.3371	93.4548	93.3197	93.3819	93.5825	92.9763	93.5359	93.2125	93.5357	93.2785	93.4933	93.2645	93.1993	93.4525	93.5558	93.358	93.5207	93.2344	93.3464	93.2395	93.2826	93.244	93.3875	93.2071	93.2244	93.3747	93.2522	93.334	93.2044	93.3127	93.25	93.2316	93.2262	93.3339	93.1564	92.8107	92.8507	92.4476	93.0394	92.7412	93.27	93.3399	92.9932	93.1667	93.2906	91.509	92.0334	91.2347	91.142	91.8503	90.3584	93.141	92.8093	92.8528	
92.1231	93.3603	93.494	93.2939	93.5325	93.2248	93.2091	93.5363	93.2799	93.3503	93.4488	93.3957	93.461	93.3018	93.2821	93.2082	93.4464	93.343	93.1634	93.2243	93.2953	93.2167	93.3999	93.0316	93.2981	93.3914	93.3464	93.2873	93.4115	93.2281	93.3842	93.3753	93.3176	93.3525	93.183	93.267	93.3625	93.2622	93.2107	93.1862	93.3974	93.2077	93.2316	93.2027	93.3375	92.844	93.1544	92.8767	93.107	92.6862	93.5063	93.1854	93.2303	93.1497	92.8608	91.9602	90.8411	92.6536	90.9957	92.8941	90.9608	93.1526	93.0294	92.9307	
92.17	93.2766	93.5707	93.0565	93.3934	93.2807	93.3685	93.3284	93.3741	93.4668	93.3213	93.4036	93.4951	93.3911	93.2633	93.2544	93.3675	92.99	92.9649	93.2533	93.1044	93.2415	93.3116	93.4233	93.1594	93.3055	93.1887	93.2876	93.5028	93.3032	93.1808	93.1607	93.393	93.58	92.966	93.1435	93.3039	93.2069	93.2719	93.1668	93.3386	93.4902	93.1272	93.2398	93.4004	93.0428	93.3105	92.8516	93.2281	92.722	93.3218	93.2427	93.1766	93.4229	93.2298	92.7659	89.6983	93.2518	89.6878	92.4186	90.095	92.8537	92.975	92.7811	
92.2601	93.4992	93.1315	93.4094	93.4195	93.4785	93.3668	93.5003	93.0239	93.5083	93.3334	93.3829	93.4336	93.4733	93.4604	93.2348	93.281	93.322	93.4229	93.3441	93.4939	93.3764	93.3352	93.3218	93.4839	93.1972	93.371	93.2436	93.3278	93.2787	93.4723	93.2765	93.254	93.3323	93.4581	93.037	93.3196	93.1752	93.2374	93.2386	93.3002	93.4498	93.3727	93.1742	93.4612	93.3508	93.2267	92.8667	93.0596	93.145	93.438	92.9934	93.3078	92.7045	93.3657	91.2202	91.8606	91.2196	92.2958	92.4328	91.3735	93.2258	93.0906	92.8374	
92.1403	93.3878	93.3766	93.5284	93.129	93.4115	93.6451	92.96	93.5092	93.386	93.3933	93.3571	93.3863	93.3066	93.3277	93.3691	93.3337	93.3533	93.4931	93.3673	93.2579	93.4623	93.458	93.3333	93.3126	93.3324	93.4408	93.4155	93.4519	93.245	93.5057	93.3892	93.3477	93.3471	93.1837	93.2838	93.3254	93.2336	93.1863	93.3148	93.1466	93.2285	93.2707	93.3622	93.3764	93.4026	93.1446	93.5144	92.9836	92.8864	93.0591	92.876	93.4326	92.9202	93.082	92.5941	90.5076	92.0233	91.2497	92.8707	91.6011	92.9074	92.862	92.7285	
92.137	93.3604	93.4258	93.2278	93.4631	93.4767	93.0308	93.4724	93.3933	93.4681	93.4555	93.2987	93.2325	93.3591	93.5019	93.3288	93.5213	93.2635	93.4157	93.4768	93.3865	93.4658	93.4251	93.3519	93.406	93.2918	93.222	93.5012	93.2522	93.4123	93.4359	93.2961	93.3388	93.4621	93.1971	93.4256	93.5354	93.0835	93.1867	93.3839	93.2599	93.263	93.2178	93.0514	93.2439	93.0054	92.774	92.9897	92.9516	92.7541	92.9524	92.8309	92.559	92.902	92.3879	92.4357	92.0389	92.5604	92.3232	92.5946	93.1591	92.4399	93.7594	94.4188	
91.4837	93.2446	93.484	93.226	93.4938	93.2964	93.4486	93.123	93.2368	93.3223	93.1654	93.4711	93.4738	93.2699	93.1901	93.4531	93.3659	93.4106	93.1796	93.588	93.2137	93.5891	93.4236	93.2305	93.4479	93.2696	93.1513	93.3589	93.1457	93.4527	93.2915	93.5183	93.2925	93.1757	93.759	93.093	93.0353	93.2579	93.0524	92.9472	92.8802	93.1509	93.3259	92.3739	92.9346	92.787	92.0929	92.7195	92.5469	92.8643	92.7612	92.3735	92.1195	91.49	92.9904	91.6919	91.4522	92.5539	91.6798	93.2476	87.5216	94.3272	93.0992	94.4252	
91.8586	93.4835	93.2016	93.2839	93.5412	93.2052	93.495	93.3681	93.0765	93.4999	93.1665	93.3788	93.4317	93.4651	93.283	93.3186	93.2808	93.5986	92.9546	93.6326	93.2427	93.2718	93.4307	93.4115	93.1093	93.2438	93.5081	93.2177	93.3508	93.4734	93.4199	93.3552	93.4878	93.316	93.2403	93.3974	93.0497	92.5839	92.8947	91.7496	92.9699	92.8409	93.0262	91.9782	92.45	92.414	91.536	93.2468	91.8614	92.7355	91.9315	92.8108	90.0374	92.2533	92.0826	91.5966	88.4758	92.7778	91.5208	93.0101	91.0512	92.922	92.6202	94.3813	
91.6766	93.6258	93.007	93.156	93.346	93.703	93.0337	93.4894	93.4018	93.0951	93.4208	93.3564	93.4189	93.4677	93.3288	93.4602	93.4993	93.1793	93.4541	93.1293	93.6803	93.2725	93.4846	93.2026	93.567	93.1806	93.601	93.2722	93.2313	93.2928	93.4359	93.4823	93.3428	93.155	93.2546	93.4245	93.4624	93.0447	92.5891	92.7248	93.1556	93.3094	92.5421	92.2065	93.1849	92.0111	91.9515	91.5629	92.3764	92.6335	92.0022	92.4136	91.9302	92.3337	92.0193	92.4543	91.9771	92.2421	92.8457	93.1498	91.6213	93.5293	92.7654	94.458	
92.0483	93.0811	93.3959	93.3726	93.5027	93.1128	93.4637	93.4754	92.9631	93.4462	93.4415	93.4025	93.282	93.4735	93.3815	93.311	93.3904	93.4954	93.1912	93.5396	93.3192	93.3038	93.4203	93.4443	93.3909	93.4925	93.3197	93.4128	93.3525	93.3095	93.2143	93.4041	93.2448	93.6144	93.2716	93.3623	93.1388	93.3341	93.2153	92.3135	93.0687	92.8916	92.8123	92.3669	92.5102	91.8208	91.97	92.0014	92.1025	92.1719	92.3131	91.8235	92.0609	91.7033	92.3697	91.7117	91.5021	92.7083	92.0694	93.1814	91.1554	93.7727	92.3853	94.5343	
91.647	93.6102	93.0309	93.4388	93.3732	93.2443	93.415	93.2021	93.5369	93.3211	93.4719	93.1903	93.3637	93.3256	93.3025	93.4474	93.3127	93.2433	93.3612	93.4576	93.4195	93.4155	93.3555	93.3015	93.5931	93.1805	93.3267	93.1893	93.1808	93.322	93.4263	93.4552	93.2245	93.3863	93.4783	92.9739	93.202	93.2433	92.7657	92.6702	92.7061	93.0888	92.2843	92.304	92.194	92.1695	92.3345	92.0045	92.4744	91.8525	92.5363	91.5676	92.5025	91.1026	92.0454	90.5937	90.9413	92.016	92.3251	92.7864	90.6775	93.4798	92.345	94.5945	
91.8628	93.4167	93.2065	93.2543	93.0647	93.3852	93.5098	93.2978	93.4961	93.4499	93.0626	93.5991	93.4726	92.759	93.0414	93.7282	93.1884	93.2565	93.4618	93.2122	93.562	93.0328	93.4203	93.4591	93.4257	93.3197	93.3644	93.4217	93.3384	93.4861	93.2165	93.4906	93.376	93.3901	93.2694	93.4023	93.0274	93.6249	93.1077	93.0964	93.257	92.1235	92.9685	92.9415	92.9706	91.5077	92.774	92.2987	93.0101	92.5021	92.0202	91.8253	91.6507	91.2384	92.5993	91.7021	91.7314	92.9171	90.2782	93.3686	81.635	91.289	93.0688	94.3131	
92.1393	93.1501	93.3085	93.1978	93.2797	93.586	93.1056	93.4762	93.1999	93.5649	93.2626	93.111	93.55	93.142	93.5731	93.19	93.4734	93.2176	93.1513	93.5539	93.2114	93.3874	93.5096	93.4284	93.3211	93.5382	93.2798	93.3251	92.9111	93.4539	93.3496	93.4002	93.3765	93.2424	93.4622	93.1207	93.1233	93.4894	92.4242	92.8007	92.2042	92.4567	92.8889	91.8654	92.545	92.2995	91.3348	92.2629	92.5514	91.2716	92.3964	90.4392	91.5735	91.663	91.3412	89.664	91.9598	92.5339	91.3993	93.0468	90.3121	93.8204	93.1567	94.4848	
91.7423	93.2437	93.3792	93.2291	93.3568	93.3112	93.3748	93.3244	93.4616	93.4281	93.3978	93.4162	93.4415	93.1613	93.6329	93.3447	93.2985	93.3936	93.3726	93.4782	93.2852	93.5375	93.2345	93.5014	93.3193	93.199	93.4935	93.225	93.2928	93.6392	93.2462	93.3204	93.2793	93.6467	93.4171	93.1917	93.4479	93.02	93.3901	92.658	93.8519	93.2194	92.6893	93.6835	92.8829	91.9567	93.5992	93.0143	93.0443	92.3914	92.9454	92.1325	92.5533	91.7493	92.4641	92.3495	90.4542	92.2355	91.0531	92.9833	92.0182	93.4085	93.2215	94.2877	
91.9599	93.4033	93.3561	93.2895	93.3848	93.2452	93.521	93.1713	93.5984	93.3321	93.1257	93.5583	93.1134	93.5591	93.3741	93.3018	93.2027	93.4137	93.3119	93.3942	93.4483	93.4218	93.3724	93.4245	93.4029	93.4358	93.264	93.5457	93.3225	92.9585	93.5641	93.1369	93.6122	93.3611	93.5069	93.1598	93.3729	93.427	93.3203	93.2624	93.0302	93.3716	92.7072	92.7151	93.0355	92.6546	92.8193	92.5327	92.8335	92.6576	92.5696	91.7199	91.6653	92.0437	91.7534	91.7761	91.0923	92.5907	91.9426	92.6615	92.8984	92.9589	93.314	94.3258	
91.4538	93.3182	93.343	93.1711	93.2687	93.4262	93.3343	93.3742	93.1875	93.5036	93.2878	93.1554	93.4898	93.1068	93.4685	93.4677	93.3762	93.2939	93.511	93.2718	93.3997	93.1425	93.6507	93.2722	93.3602	93.4377	93.355	93.2746	93.5939	93.101	93.514	93.3833	93.1873	93.3598	92.9532	93.5672	93.3231	93.3124	92.9743	93.1881	92.8594	93.1514	92.8582	93.0522	92.9231	93.1346	93.1145	92.7904	93.0404	92.9776	92.7638	92.304	92.0513	92.1669	91.36	90.3849	91.2613	91.35	91.6042	93.123	90.6509	93.2077	92.9177	94.3991	
91.8383	93.3031	93.3022	93.348	93.324	93.3964	93.3604	93.2563	93.3604	93.5043	93.2927	93.3803	93.3453	93.3583	93.437	93.3592	93.3821	93.2275	93.434	93.4227	93.1523	93.4213	93.4232	93.4343	93.4805	93.317	93.3294	93.5198	93.0247	93.2177	93.46	93.2758	93.4711	93.2416	93.6434	92.9272	93.2435	93.0169	92.6457	93.3116	93.1155	92.5031	92.8716	92.8028	91.8927	91.7892	92.2708	92.0083	92.0025	92.7592	92.3214	92.3242	91.9915	92.2633	91.4885	90.9205	91.5057	92.4786	92.1027	93.1369	91.6777	92.5803	93.644	94.3906	
91.9313	93.4882	93.1524	93.5038	93.0092	93.4298	93.4013	93.4437	93.3602	93.3397	93.3037	93.4475	93.4367	93.1333	93.5807	93.1518	93.4337	93.0466	93.493	93.3532	93.543	93.1416	93.4322	93.3348	93.3694	93.288	93.2142	93.2867	93.5123	93.2227	93.3737	93.288	93.0836	93.5304	93.4996	93.4129	92.9388	93.4317	93.2678	92.898	92.988	92.953	92.465	93.1844	92.8861	92.9044	92.9533	93.3844	93.1907	93.0284	92.7324	92.5066	92.5818	92.233	90.448	91.4474	90.1828	92.6111	90.7961	93.0044	90.4732	91.8691	91.6265	94.7249	
92.105	93.4517	93.0476	93.7336	93.0093	93.5994	93.3619	93.389	93.2723	93.3734	93.292	93.509	93.275	93.3184	93.437	93.4804	93.3705	93.4755	93.2719	93.5404	93.3139	93.3786	93.5807	93.1955	93.3423	93.3328	93.5	93.1836	93.4247	93.3188	93.4775	93.3037	93.4875	93.0185	93.5479	93.5836	93.2823	93.2422	93.1695	93.5644	92.8615	93.3689	92.7953	93.0831	92.2118	92.5405	92.1052	92.6492	93.1565	92.6293	92.9095	92.4216	92.8188	92.6873	91.9937	91.8441	92.2824	92.3318	92.6016	93.0375	92.046	92.4769	93.5557	94.3879	
92.0145	93.4864	93.0663	93.4708	93.5553	93.2668	92.8771	93.6034	93.2563	93.1526	93.4949	93.2912	92.808	93.6051	93.2533	93.3817	93.657	93.2981	93.3347	93.2738	93.5613	93.062	93.5778	93.3291	93.4065	93.4767	93.3804	93.45	93.3983	93.331	93.3794	93.3803	93.2993	93.4216	93.4348	93.4309	93.4093	93.0922	93.1276	93.178	93.0036	92.8041	93.0209	93.1387	92.9698	92.3784	92.9506	93.1978	92.5337	92.9387	92.4786	92.3542	92.4342	92.4817	92.5265	89.0839	93.0232	92.5838	92.2759	92.3045	92.6206	92.188	92.3566	94.7266	
92.0777	93.4572	93.1333	93.2621	93.5615	93.1341	93.4488	93.3574	93.467	93.4185	93.2843	93.2882	93.3764	93.4974	93.2643	93.4088	93.3922	93.3678	93.3757	93.3887	93.4339	93.4183	93.4588	93.2028	93.5461	93.5053	92.8938	93.464	93.2419	93.2774	93.2721	93.4908	93.375	93.2117	93.2814	93.3675	92.84	92.7881	92.6289	93.013	92.1291	92.5787	92.4549	92.4053	91.5989	92.1151	91.8219	92.6149	92.0969	92.9448	91.6729	92.0044	90.2759	92.4286	90.0269	92.1634	90.1251	91.5346	91.8763	93.0455	90.5888	94.0459	91.4303	94.6991	
91.9069	93.1954	93.6545	93.029	93.338	93.4547	93.2619	93.3372	93.4573	93.2657	93.4739	93.493	92.808	93.5001	93.455	93.3998	93.3679	93.2803	93.3048	93.4441	93.2058	93.4536	93.3154	93.47	93.4277	93.0383	93.476	93.0263	93.2158	93.4279	93.3182	93.475	93.3354	93.3835	93.132	92.8319	93.2452	92.5686	92.8477	93.0636	92.8069	92.6921	92.6272	92.5744	92.7899	92.9376	92.5398	93.1104	92.5252	93.0473	92.1226	92.6711	91.7708	92.1818	90.1558	92.1625	90.3724	92.4474	90.3386	93.3963	87.4351	93.6175	92.3716	94.5427	
92.0602	93.1756	93.3328	93.6573	93.1688	93.3845	93.4357	93.3356	93.3552	93.6256	93.2548	93.3017	93.5453	93.2382	93.2712	93.3154	93.4283	93.5421	93.2309	93.5075	93.3469	93.5578	93.3599	93.392	93.1474	93.2633	93.3354	93.5453	93.4678	93.1695	93.5205	93.429	93.349	93.4081	93.2535	93.4111	93.4068	93.4764	93.0419	93.3671	93.3809	93.2161	93.2636	93.4312	92.9159	93.1339	92.9247	93.4074	93.0672	93.3052	92.9154	92.8962	92.8346	92.1766	92.3527	89.8542	92.9933	92.9152	92.8898	93.0459	91.5292	93.4836	92.9256	94.5468	
92.1695	93.0119	93.3899	93.2889	93.3912	93.4057	92.9882	93.423	93.756	92.7205	93.4491	93.371	93.1709	93.3582	93.4508	93.1198	93.4791	93.3308	93.0385	93.6385	93.1371	93.3117	93.5811	93.276	93.5272	93.2608	93.2708	93.3966	93.3665	93.6716	93.0902	93.3311	93.4541	93.3984	93.2781	93.3317	93.4219	93.1322	93.0876	93.0668	92.5671	91.7713	92.9788	92.904	92.5632	91.5955	92.5568	92.2413	91.8574	91.8653	91.8427	91.4293	91.5368	92.1301	90.1434	91.588	89.0133	92.9698	90.0794	93.4284	85.7955	94.2108	93.1516	94.3253	
